row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
222,1774,C1,gpt,gpt-4.1-mini,17355582,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,524,20,544,1,,[],chatcmpl-EOZA717AaqJ8cUp2rRG6MTQJQucja,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:55:42.107331+00:00,2026-09-16T01:55:42.822303+00:00,0.715,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
223,1781,C1,gpt,gpt-4.1-mini,19575307,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,866,300,explicit_numeric,554,22,576,1,,[],chatcmpl-EOZAFDNVrQr4vd17w96OuBzcvbJu6,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:55:50.817105+00:00,2026-09-16T01:55:51.393301+00:00,0.576,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
224,1786,C1,gpt,gpt-4.1-mini,21402341,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,550,21,571,1,,[],chatcmpl-EOZALoNZXUbtdpjF84OfaVYgUA3mG,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T01:55:56.662499+00:00,2026-09-16T01:55:57.362121+00:00,0.7,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
225,1793,C1,gpt,gpt-4.1-mini,21593045,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,569,21,590,1,,[],chatcmpl-EOZATnpSHvQvN5yuIdm1SqzJ2CNoz,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:56:05.155787+00:00,2026-09-16T01:56:05.773571+00:00,0.618,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
226,1806,C1,gpt,gpt-4.1-mini,9488747,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1115,300,explicit_numeric,532,20,552,1,,[],chatcmpl-EOZAkVgyq7S57RsixKtBRPSZcPOUB,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T01:56:21.436842+00:00,2026-09-16T01:56:21.920092+00:00,0.483,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
227,1813,C1,gpt,gpt-4.1-mini,11481172,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,558,300,explicit_numeric,415,20,435,1,,[],chatcmpl-EOZAscz5F1qvR3EMDXlRBBODtEbED,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T01:56:29.622891+00:00,2026-09-16T01:56:30.432994+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
228,1818,C1,gpt,gpt-4.1-mini,16510651,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,996,300,explicit_numeric,486,20,506,1,,[],chatcmpl-EOZAycvEped4DURARyo4zK2MDgILV,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T01:56:35.766981+00:00,2026-09-16T01:56:36.473618+00:00,0.707,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
229,1825,C1,gpt,gpt-4.1-mini,16498158,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,588,21,609,1,,[],chatcmpl-EOZB7gA89XBr8itxapRnMLio1mK9A,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:56:44.368016+00:00,2026-09-16T01:56:45.079994+00:00,0.712,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
230,1838,C1,gpt,gpt-4.1-mini,16678696,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,526,22,548,1,,[],chatcmpl-EOZBM7fxcPMXh4wqDenIW9ycoSryo,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T01:56:59.423359+00:00,2026-09-16T01:56:59.951823+00:00,0.528,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
231,1845,C1,gpt,gpt-4.1-mini,10381996,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,563,20,583,1,,[],chatcmpl-EOZBUyNeGc05t9zpY5DsP8dIw9Ijo,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T01:57:07.614383+00:00,2026-09-16T01:57:08.179668+00:00,0.565,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
232,1850,C1,gpt,gpt-4.1-mini,10456814,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,588,21,609,1,,[],chatcmpl-EOZBaCQ18OqTk9VSso6yYFlTRmQmg,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:57:13.154652+00:00,2026-09-16T01:57:13.760221+00:00,0.606,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
233,1857,C1,gpt,gpt-4.1-mini,10798511,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,733,300,explicit_numeric,468,21,489,1,,[],chatcmpl-EOZBiM0bQsvfKil4GgOxybUTbyGIJ,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T01:57:21.637304+00:00,2026-09-16T01:57:22.254217+00:00,0.617,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
234,1870,C1,gpt,gpt-4.1-mini,8017535,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1027,300,explicit_numeric,504,20,524,1,,[],chatcmpl-EOZBy9KUoYrxQnBk9gKL58Ibx879p,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T01:57:38.130888+00:00,2026-09-16T01:57:38.714013+00:00,0.583,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
235,1877,C1,gpt,gpt-4.1-mini,26298839,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,589,22,611,1,,[],chatcmpl-EOZC8GAt8nDFfkPMr0G1Q4f2bbwzY,gpt-4.1-mini-2025-04-14,fp_0f45d14ea7,2026-09-16T01:57:47.751190+00:00,2026-09-16T01:57:48.461240+00:00,0.71,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
236,1882,C1,gpt,gpt-4.1-mini,24183388,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,548,20,568,1,,[],chatcmpl-EOZCJjsegizN4LGa4qU31bQNFASTs,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:57:58.190645+00:00,2026-09-16T01:57:58.804866+00:00,0.614,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
237,1889,C1,gpt,gpt-4.1-mini,26194560,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,561,20,581,1,,[],chatcmpl-EOZCTDRWf97wpyor3dZvyjYbJtxLx,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T01:58:08.738703+00:00,2026-09-16T01:58:09.293288+00:00,0.555,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
238,1902,C1,gpt,gpt-4.1-mini,21845457,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,522,21,543,1,,[],chatcmpl-EOZCiugIULVeGsSidDKv2IJTmTJjb,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:58:23.900262+00:00,2026-09-16T01:58:24.505222+00:00,0.605,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
239,1909,C1,gpt,gpt-4.1-mini,17444776,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,560,300,explicit_numeric,472,22,494,1,,[],chatcmpl-EOZCrSxQI5OILEhtG7BiEBEQiFrd8,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T01:58:32.403650+00:00,2026-09-16T01:58:33.007895+00:00,0.604,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
240,1914,C1,gpt,gpt-4.1-mini,21889895,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,541,21,562,1,,[],chatcmpl-EOZCwrJmZvgHrT94WaHzCToi4aBR4,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T01:58:37.730967+00:00,2026-09-16T01:58:38.433712+00:00,0.703,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
241,1921,C1,gpt,gpt-4.1-mini,17208539,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,592,21,613,1,,[],chatcmpl-EOZD5SH6MnKNL4u6PqEdpY4YUyCj3,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T01:58:46.438215+00:00,2026-09-16T01:58:47.036599+00:00,0.598,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
242,1934,C1,gpt,gpt-4.1-mini,15280782,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,601,21,622,1,,[],chatcmpl-EOZDJYvRMQ1e9tn5EyiMaGoPmUVSA,gpt-4.1-mini-2025-04-14,fp_0f45d14ea7,2026-09-16T01:59:00.866185+00:00,2026-09-16T01:59:01.372021+00:00,0.506,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
243,1941,C1,gpt,gpt-4.1-mini,16392897,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1183,300,explicit_numeric,555,20,575,1,,[],chatcmpl-EOZDRC1vb38KvwtuU6PEpbWTDz0P6,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T01:59:08.345336+00:00,2026-09-16T01:59:08.952251+00:00,0.607,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
244,1946,C1,gpt,gpt-4.1-mini,19406119,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,541,20,561,1,,[],chatcmpl-EOZDWlUOR31eny6QUexaN8nFZJNwB,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T01:59:13.665585+00:00,2026-09-16T01:59:14.275366+00:00,0.61,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
245,1953,C1,gpt,gpt-4.1-mini,18955431,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1005,300,explicit_numeric,508,20,528,1,,[],chatcmpl-EOZDgvwA456SQ6lS0oMf0Wz1LL8m5,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:59:23.967673+00:00,2026-09-16T01:59:24.515153+00:00,0.548,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
246,1966,C1,gpt,gpt-4.1-mini,18565233,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,300,explicit_numeric,557,21,578,1,,[],chatcmpl-EOZDwIkCL69BXVtYx5Uig12cnX1KO,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T01:59:39.583331+00:00,2026-09-16T01:59:40.285125+00:00,0.702,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
247,1973,C1,gpt,gpt-4.1-mini,17220021,SUPPORTED,INCONCLUSIVE,0.2,COMMIT,full,clean,0,short,1080,300,explicit_numeric,566,21,587,1,,[],chatcmpl-EOZE6nb74TXIR698AOjzZV1mhJ5OY,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:59:48.388754+00:00,2026-09-16T01:59:50.116854+00:00,1.728,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",60
248,1978,C1,gpt,gpt-4.1-mini,20337202,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,861,300,explicit_numeric,548,20,568,1,,[],chatcmpl-EOZEBsXYfPUZNuvyhxbLadjGIAt9v,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:59:54.686973+00:00,2026-09-16T01:59:55.440824+00:00,0.754,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
249,1985,C1,gpt,gpt-4.1-mini,26708803,INCONCLUSIVE,INCONCLUSIVE,0.4,ABSTAIN,full,clean,1,short,1200,300,explicit_numeric,538,22,560,1,,[],chatcmpl-EOZEJOYrgxiGUyugnjE8c99a7EIIX,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:00:03.023888+00:00,2026-09-16T02:00:03.630849+00:00,0.607,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
250,1998,C1,gpt,gpt-4.1-mini,20363841,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,624,20,644,1,,[],chatcmpl-EOZEb24XO0wvuv4sfkGngtu3s5QEN,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:00:20.630173+00:00,2026-09-16T02:00:21.451114+00:00,0.821,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
251,2005,C1,gpt,gpt-4.1-mini,9381529,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,594,20,614,1,,[],chatcmpl-EOZEjEmBG3qwjygFBblVPKBW9ZgQd,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:00:28.933323+00:00,2026-09-16T02:00:29.643511+00:00,0.71,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
252,2010,C1,gpt,gpt-4.1-mini,8165771,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1098,300,explicit_numeric,524,20,544,1,,[],chatcmpl-EOZEqKmjvZkIc5UUeOWE34RoDSJVf,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T02:00:35.582988+00:00,2026-09-16T02:00:36.299635+00:00,0.717,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
253,2017,C1,gpt,gpt-4.1-mini,18319270,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,607,21,628,1,,[],chatcmpl-EOZF04aAybJq0lfTgeGntpzZ9Rf4N,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:00:45.827242+00:00,2026-09-16T02:00:46.595017+00:00,0.768,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
254,2030,C1,gpt,gpt-4.1-mini,28247485,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,566,22,588,1,,[],chatcmpl-EOZFGnAHgRcoJKzCkzbL0AVhyNXPr,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:01:01.399397+00:00,2026-09-16T02:01:02.101128+00:00,0.702,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
255,2037,C1,gpt,gpt-4.1-mini,22668852,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,588,21,609,1,,[],chatcmpl-EOZFQRfCrGFax6hCV8YOFz451rPyz,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:01:11.397577+00:00,2026-09-16T02:01:12.138352+00:00,0.741,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
256,2042,C1,gpt,gpt-4.1-mini,19931500,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,578,20,598,1,,[],chatcmpl-EOZFWxtSzWEyLtSzREDscF9VKG3MS,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T02:01:17.216068+00:00,2026-09-16T02:01:18.177557+00:00,0.962,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
257,2049,C1,gpt,gpt-4.1-mini,19309468,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,570,22,592,1,,[],chatcmpl-EOZFgBXzSlF3LuhPT6cGGrupb8gFe,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T02:01:27.401748+00:00,2026-09-16T02:01:27.843330+00:00,0.442,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
258,2062,C1,gpt,gpt-4.1-mini,25636371,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,592,20,612,1,,[],chatcmpl-EOZFwlPpT1dJKhS0qbMhmIU0H6zke,gpt-4.1-mini-2025-04-14,fp_1677d11c7c,2026-09-16T02:01:43.992227+00:00,2026-09-16T02:01:44.801629+00:00,0.809,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
259,2069,C1,gpt,gpt-4.1-mini,25735444,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,568,20,588,1,,[],chatcmpl-EOZG6SIJPkQ2VpjQoTT0V7IhpJTHa,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T02:01:53.633657+00:00,2026-09-16T02:01:54.127066+00:00,0.493,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
260,2074,C1,gpt,gpt-4.1-mini,23831910,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1038,300,explicit_numeric,592,20,612,1,,[],chatcmpl-EOZGCNSEnIq9cGK6LyWKEA8FVtM45,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:02:00.075731+00:00,2026-09-16T02:02:00.984195+00:00,0.908,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
261,2081,C1,gpt,gpt-4.1-mini,17971187,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,609,300,explicit_numeric,449,21,470,1,,[],chatcmpl-EOZGMA7FJgQvmOjZj5DnS8P5hegat,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:02:09.385534+00:00,2026-09-16T02:02:10.096457+00:00,0.711,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
262,2094,C1,gpt,gpt-4.1-mini,10490564,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,300,explicit_numeric,577,20,597,1,,[],chatcmpl-EOZGdSaq56Cuodn5YbkRDlfzaBUEW,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:02:26.490219+00:00,2026-09-16T02:02:27.196228+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
263,2101,C1,gpt,gpt-4.1-mini,23999452,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,617,20,637,1,,[],chatcmpl-EOZGlnFLodo9SZFqOjd0TGVFNS8Dv,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:02:34.988337+00:00,2026-09-16T02:02:35.697791+00:00,0.709,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
264,2106,C1,gpt,gpt-4.1-mini,24747511,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,507,20,527,1,,[],chatcmpl-EOZGsAWOgxu1sYk2TruwbIoFGfRod,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T02:02:41.640041+00:00,2026-09-16T02:02:42.453871+00:00,0.814,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
265,2113,C1,gpt,gpt-4.1-mini,22440363,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,652,20,672,1,,[],chatcmpl-EOZH10qZs1T6jUAKBdPUVtY2vmtqE,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:02:51.064058+00:00,2026-09-16T02:02:51.774476+00:00,0.71,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
266,2126,C1,gpt,gpt-4.1-mini,26784147,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,300,explicit_numeric,550,20,570,1,,[],chatcmpl-EOZHIwxCh8rrSZ48rbGeT4GuANNrV,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T02:03:07.860538+00:00,2026-09-16T02:03:08.361379+00:00,0.501,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
267,2133,C1,gpt,gpt-4.1-mini,25103647,INCONCLUSIVE,INCONCLUSIVE,0.4,ABSTAIN,full,clean,1,short,1200,300,explicit_numeric,562,22,584,1,,[],chatcmpl-EOZHRdTukH5MgbjcnYZLiwop7m0a5,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T02:03:16.257206+00:00,2026-09-16T02:03:16.920426+00:00,0.663,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
268,2138,C1,gpt,gpt-4.1-mini,22365295,REFUTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,571,22,593,1,,[],chatcmpl-EOZHYyurPOaEs6SnyMFaJGmmE1iNU,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T02:03:23.321874+00:00,2026-09-16T02:03:23.927697+00:00,0.606,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
269,2145,C1,gpt,gpt-4.1-mini,25443385,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,542,22,564,1,,[],chatcmpl-EOZHgMF0vRwXfXvoLKJqanoEuNCEO,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:03:31.602128+00:00,2026-09-16T02:03:32.324175+00:00,0.722,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
270,2158,C1,gpt,gpt-4.1-mini,15125825,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,621,22,643,1,,[],chatcmpl-EOZHwxGOBoplrJgw6bO3D6JygnLCu,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T02:03:47.381217+00:00,2026-09-16T02:03:48.195736+00:00,0.815,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
271,2165,C1,gpt,gpt-4.1-mini,11567820,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1158,300,explicit_numeric,606,21,627,1,,[],chatcmpl-EOZI5fuePrPJzNmlSBHmTJqpdV1v2,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T02:03:56.297789+00:00,2026-09-16T02:03:57.002978+00:00,0.705,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
272,2170,C1,gpt,gpt-4.1-mini,19106867,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,574,300,explicit_numeric,429,22,451,1,,[],chatcmpl-EOZICGAVDTLtRbDL8nYmUh9CK9Hzm,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T02:04:03.772459+00:00,2026-09-16T02:04:04.582702+00:00,0.81,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
273,2177,C1,gpt,gpt-4.1-mini,22668712,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,929,300,explicit_numeric,470,21,491,1,,[],chatcmpl-EOZIMuagrOf4OArNhkvUN92QDOnDn,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:04:13.419852+00:00,2026-09-16T02:04:14.205250+00:00,0.785,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
274,2190,C1,gpt,gpt-4.1-mini,25986020,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,581,20,601,1,,[],chatcmpl-EOZIceI8DvSyEBU1im9HNQcfWLV1U,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T02:04:29.984984+00:00,2026-09-16T02:04:30.690913+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
275,2197,C1,gpt,gpt-4.1-mini,21904069,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,300,explicit_numeric,582,21,603,1,,[],chatcmpl-EOZImrJWBkOeLm7K6Hng1WtFSBMzm,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:04:39.608064+00:00,2026-09-16T02:04:40.425009+00:00,0.817,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
276,2202,C1,gpt,gpt-4.1-mini,10966337,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,300,explicit_numeric,570,22,592,1,,[],chatcmpl-EOZItdXOCKXEp5XJdtLK9I1Ou3bGw,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T02:04:46.177667+00:00,2026-09-16T02:04:47.079498+00:00,0.902,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
277,2209,C1,gpt,gpt-4.1-mini,18714572,INCONCLUSIVE,INCONCLUSIVE,0.4,ABSTAIN,full,clean,1,short,1200,300,explicit_numeric,562,22,584,1,,[],chatcmpl-EOZJ2lyu4K3RtOQ299ogI8rutRAD8,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:04:55.680812+00:00,2026-09-16T02:04:56.396883+00:00,0.716,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
278,2222,C1,gpt,gpt-4.1-mini,25255719,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,968,300,explicit_numeric,554,20,574,1,,[],chatcmpl-EOZJIU0QPIRA2jfCMSqhb9FKsRHR9,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T02:05:11.967490+00:00,2026-09-16T02:05:12.781439+00:00,0.814,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
